Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer Segment,Customer State,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
PAYMENT,0,0,15.31000042,127.5500031,Shipping on time,0,13,Electronics,Caguas,Puerto Rico,5486,Home Office,PR,3,Footwear,18.22496796,-66.37054443,LATAM,Mexico City,México,5486,4/5/2017 11:16,56549,278,7.420000076,0.059999999,141445,44.99000168,0.119999997,3,134.9700012,127.5500031,15.31000042,Central America,Distrito Federal,PENDING_PAYMENT,,278,13,,Under Armour Men's Compression EV SL Slide,44.99000168,0,4/5/2017 23:16,Same Day
PAYMENT,6,4,14.69999981,110.4899979,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,6106,Home Office,PR,4,Apparel,18.26299858,-66.37060547,LATAM,Culiacán,México,6106,3/20/2015 7:14,5365,403,19.5,0.150000006,13392,129.9900055,0.129999995,1,129.9900055,110.4899979,14.69999981,Central America,Sinaloa,PENDING_PAYMENT,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/26/2015 7:14,Standard Class
DEBIT,3,4,8.43999958,37.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,11689,Consumer,PR,5,Golf,18.29226112,-66.37055206,Europe,Copenhagen,Dinamarca,11689,8/22/2017 15:07,66082,502,12.5,0.25,165164,50.0,0.230000004,1,50.0,37.5,8.43999958,Northern Europe,Región Capital,COMPLETE,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/25/2017 15:07,Standard Class
PAYMENT,3,2,67.37999725,172.7700043,Late delivery,1,17,Cleats,Caguas,Puerto Rico,3838,Consumer,PR,4,Apparel,18.27255058,-66.37055206,LATAM,Teresina,Brasil,3838,2/28/2015 11:28,4007,365,7.199999809,0.039999999,9950,59.99000168,0.389999986,3,179.9700012,172.7700043,67.37999725,South America,Piauí,PENDING_PAYMENT,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/3/2015 11:28,Second Class
DEBIT,3,4,38.22000122,109.1900024,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,8926,Consumer,PR,4,Apparel,18.22094345,-66.37058258,USCA,Plano,Estados Unidos,8926,5/23/2016 2:05,34807,403,20.79999924,0.159999996,86956,129.9900055,0.349999994,1,129.9900055,109.1900024,38.22000122,US Center ,Texas,COMPLETE,75023.0,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/26/2016 2:05,Standard Class
TRANSFER,2,4,27.87999916,82.0,Advance shipping,0,24,Women's Apparel,Los Angeles,EE. UU.,9880,Home Office,CA,5,Golf,34.10012817,-118.2283325,Africa,Kolwezi,República Democrática del Congo,9880,12/5/2016 8:07,48251,502,18.0,0.180000007,120678,50.0,0.340000004,2,100.0,82.0,27.87999916,Central Africa,Katanga,PROCESSING,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/7/2016 8:07,Standard Class
DEBIT,4,4,33.11999893,127.3899994,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,152,Consumer,PR,4,Apparel,18.24757958,-66.0252533,Africa,Kolwezi,República Democrática del Congo,152,12/3/2016 14:47,48133,403,2.599999905,0.02,120367,129.9900055,0.25999999,1,129.9900055,127.3899994,33.11999893,Central Africa,Katanga,COMPLETE,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,12/7/2016 14:47,Standard Class
PAYMENT,2,2,45.72000122,125.9499969,Shipping on time,0,46,Indoor/Outdoor Games,Washington,EE. UU.,4988,Corporate,DC,7,Fan Shop,38.91826248,-77.03946686,LATAM,Choloma,Honduras,4988,2/7/2015 14:08,2576,1014,23.98999977,0.159999996,6445,49.97999954,0.360000014,3,149.9400024,125.9499969,45.72000122,Central America,Cortés,PENDING_PAYMENT,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,2/9/2015 14:08,Second Class
DEBIT,4,4,80.62999725,167.9799957,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,5973,Corporate,PR,3,Footwear,18.23444176,-66.37052918,Europe,Gennevilliers,Francia,5973,6/29/2015 1:40,12268,191,32.0,0.159999996,30653,99.98999786,0.479999989,2,199.9799957,167.9799957,80.62999725,Western Europe,Isla de Francia,COMPLETE,,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/3/2015 1:40,Standard Class
CASH,2,2,20.79000092,63.97999954,Shipping on time,0,29,Shop By Sport,Aurora,EE. UU.,9928,Consumer,IL,5,Golf,39.49591446,-98.98998261,LATAM,Atlixco,México,9928,2/24/2017 17:17,53826,627,16.0,0.200000003,134569,39.99000168,0.330000013,2,79.98000336,63.97999954,20.79000092,Central America,Puebla,CLOSED,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2/26/2017 17:17,Second Class
DEBIT,4,2,22.5,224.9900055,Late delivery,1,43,Camping & Hiking,Katy,EE. UU.,2364,Consumer,TX,7,Fan Shop,29.77441025,-95.74694824,LATAM,Carrefour,Haití,2364,4/4/2015 5:39,6388,957,75.0,0.25,15992,299.980011,0.100000001,1,299.980011,224.9900055,22.5,Caribbean,Ouest,COMPLETE,,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,4/8/2015 5:39,Second Class
DEBIT,4,4,-6.059999943,48.5,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,4973,Consumer,PR,5,Golf,18.200737,-66.37055206,Europe,Marseille,Francia,4973,7/21/2017 2:11,63853,502,1.5,0.029999999,159617,50.0,-0.129999995,1,50.0,48.5,-6.059999943,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,7/25/2017 2:11,Standard Class
TRANSFER,3,4,-50.5699997,391.980011,Shipping canceled,0,45,Fishing,Caguas,Puerto Rico,5890,Home Office,PR,7,Fan Shop,18.29111862,-66.3705368,Europe,Levallois-Perret,Francia,5890,7/12/2017 11:08,63262,1004,8.0,0.02,158158,399.980011,-0.129999995,1,399.980011,391.980011,-50.5699997,Western Europe,Isla de Francia,SUSPECTED_FRAUD,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,7/15/2017 11:08,Standard Class
TRANSFER,4,2,-19.5699997,84.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,12088,Consumer,PR,5,Golf,18.27907372,-66.37055969,LATAM,Los Mochis,México,12088,3/30/2017 11:17,56138,502,16.0,0.159999996,140402,50.0,-0.230000004,2,100.0,84.0,-19.5699997,Central America,Sinaloa,PROCESSING,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,4/3/2017 11:17,Second Class
CASH,2,1,180.4700012,383.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,653,Consumer,PR,7,Fan Shop,18.2256279,-66.04746246,Europe,Essen,Alemania,653,9/3/2015 19:27,16840,1004,16.0,0.039999999,42071,399.980011,0.469999999,1,399.980011,383.980011,180.4700012,Western Europe,Renania del Norte-Westfalia,CLOSED,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,9/5/2015 19:27,First Class
DEBIT,6,2,10.56000042,48.0,Late delivery,1,24,Women's Apparel,Rialto,EE. UU.,10518,Corporate,CA,5,Golf,34.1004982,-117.3561707,Africa,Dakar,Senegal,10518,12/12/2016 11:26,48740,502,2.0,0.039999999,121896,50.0,0.219999999,1,50.0,48.0,10.56000042,West Africa,Dakar,COMPLETE,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,12/18/2016 11:26,Second Class
PAYMENT,6,4,102.9499969,395.980011,Late delivery,1,45,Fishing,Pekin,EE. UU.,7452,Corporate,IL,7,Fan Shop,40.56618118,-89.63881683,LATAM,San Juan de la Maguana,República Dominicana,7452,5/16/2015 10:50,9280,1004,4.0,0.01,23154,399.980011,0.25999999,1,399.980011,395.980011,102.9499969,Caribbean,San Juan,PENDING_PAYMENT,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,5/22/2015 10:50,Standard Class
CASH,5,2,114.8300018,395.980011,Late delivery,1,45,Fishing,San Antonio,EE. UU.,8615,Corporate,TX,7,Fan Shop,29.42638016,-98.52271271,LATAM,Fort-de-France,Martinica,8615,5/4/2017 22:58,58569,1004,4.0,0.01,146583,399.980011,0.289999992,1,399.980011,395.980011,114.8300018,Caribbean,Martinica,CLOSED,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,5/9/2017 22:58,Second Class
PAYMENT,3,2,131.4499969,419.9599915,Late delivery,1,9,Cardio Equipment,West Jordan,EE. UU.,3157,Corporate,UT,3,Footwear,40.62195587,-111.9332733,Europe,Bialystok,Polonia,3157,9/25/2016 6:17,43382,191,79.98999786,0.159999996,108367,99.98999786,0.310000002,5,499.9500122,419.9599915,131.4499969,Eastern Europe,Podlaquia,PENDING_PAYMENT,,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/28/2016 6:17,Second Class
DEBIT,2,2,74.09999847,284.980011,Shipping on time,0,43,Camping & Hiking,Powder Springs,EE. UU.,10427,Corporate,GA,7,Fan Shop,33.86013031,-84.68437958,Pacific Asia,Sydney,Australia,10427,1/8/2016 16:17,25531,957,15.0,0.050000001,63959,299.980011,0.25999999,1,299.980011,284.980011,74.09999847,Oceania,Nueva Gales del Sur,COMPLETE,,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1/10/2016 16:17,Second Class
PAYMENT,3,4,-83.62000275,107.8899994,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,1351,Corporate,PR,4,Apparel,18.24435234,-66.37059021,LATAM,Teresina,Brasil,1351,5/25/2017 17:31,59992,403,22.10000038,0.170000002,150157,129.9900055,-0.779999971,1,129.9900055,107.8899994,-83.62000275,South America,Piauí,PENDING_PAYMENT,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/28/2017 17:31,Standard Class
PAYMENT,2,4,70.52999878,143.9400024,Advance shipping,0,46,Indoor/Outdoor Games,Fort Lauderdale,EE. UU.,7082,Consumer,FL,7,Fan Shop,26.0984993,-80.27095032,Europe,Sliven,Bulgaria,7082,1/8/2017 6:40,50576,1014,6.0,0.039999999,126388,49.97999954,0.49000001,3,149.9400024,143.9400024,70.52999878,Eastern Europe,Sliven,PENDING_PAYMENT,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,1/10/2017 6:40,Standard Class
DEBIT,6,2,77.98999786,165.9299927,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,1188,Corporate,PR,7,Fan Shop,18.26916504,-66.37055206,USCA,Detroit,Estados Unidos,1188,8/4/2016 1:06,39805,1014,33.99000168,0.170000002,99323,49.97999954,0.469999999,4,199.9199982,165.9299927,77.98999786,US Center ,Michigan,COMPLETE,48205.0,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,8/10/2016 1:06,Second Class
DEBIT,2,4,-3.74000001,287.980011,Advance shipping,0,43,Camping & Hiking,Lutz,EE. UU.,5801,Corporate,FL,7,Fan Shop,28.08681297,-82.43898773,LATAM,Santa Catarina,México,5801,2/1/2017 3:29,52211,957,12.0,0.039999999,130436,299.980011,-0.01,1,299.980011,287.980011,-3.74000001,Central America,Nuevo León,COMPLETE,,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,2/3/2017 3:29,Standard Class
TRANSFER,5,4,47.18999863,129.9900055,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,11163,Consumer,PR,4,Apparel,18.23706627,-66.37062836,Europe,Stoke-on-Trent,Reino Unido,11163,8/27/2015 11:55,16339,403,0.0,0.0,40788,129.9900055,0.360000014,1,129.9900055,129.9900055,47.18999863,Northern Europe,Inglaterra,PROCESSING,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,9/1/2015 11:55,Standard Class
DEBIT,5,4,-5.309999943,42.5,Late delivery,1,24,Women's Apparel,Lake Forest,EE. UU.,5557,Home Office,CA,5,Golf,39.18449783,-120.1139069,Europe,Berlín,Alemania,5557,10/15/2015 23:35,19729,502,7.5,0.150000006,49326,50.0,-0.129999995,1,50.0,42.5,-5.309999943,Western Europe,Berlín,COMPLETE,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,10/20/2015 23:35,Standard Class
CASH,3,4,17.79000092,157.4100037,Advance shipping,0,37,Electronics,Caguas,Puerto Rico,11804,Consumer,PR,6,Outdoors,18.23015404,-66.37052155,LATAM,Montevideo,Uruguay,11804,3/10/2015 4:27,4672,822,34.54999924,0.180000007,11716,47.99000168,0.109999999,4,191.9600067,157.4100037,17.79000092,South America,Montevideo,CLOSED,,822,37,,Titleist Pro V1x High Numbers Golf Balls,47.99000168,0,3/13/2015 4:27,Standard Class
DEBIT,2,1,67.47000122,149.9400024,Late delivery,1,46,Indoor/Outdoor Games,Highland,EE. UU.,9862,Corporate,CA,7,Fan Shop,33.8859787,-117.8168411,Europe,Watford,Reino Unido,9862,9/15/2017 0:22,67684,1014,49.97999954,0.25,169229,49.97999954,0.449999988,4,199.9199982,149.9400024,67.47000122,Northern Europe,Inglaterra,COMPLETE,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,9/17/2017 0:22,First Class
TRANSFER,6,4,68.40000153,142.5,Late delivery,1,24,Women's Apparel,Powder Springs,EE. UU.,4235,Consumer,GA,5,Golf,33.86013031,-84.68437958,Pacific Asia,Caloocan,Filipinas,4235,2/26/2016 6:35,28860,502,7.5,0.050000001,72213,50.0,0.479999989,3,150.0,142.5,68.40000153,Southeast Asia,Capital Nacional,PROCESSING,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,3/3/2016 6:35,Standard Class
DEBIT,2,4,31.20000076,399.980011,Advance shipping,0,45,Fishing,Los Angeles,EE. UU.,10584,Consumer,CA,7,Fan Shop,34.02910996,-118.2830658,Europe,Alphen aan den Rijn,Países Bajos,10584,7/27/2015 1:38,14186,1004,0.0,0.0,35509,399.980011,0.079999998,1,399.980011,399.980011,31.20000076,Western Europe,Holanda Meridional,ON_HOLD,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,7/29/2015 1:38,Standard Class
TRANSFER,2,4,35.99000168,95.98000336,Shipping canceled,0,29,Shop By Sport,New York,EE. UU.,6222,Corporate,NY,5,Golf,40.73124313,-73.98880768,LATAM,Quito,Ecuador,6222,1/26/2015 21:51,1776,627,23.98999977,0.200000003,4433,39.99000168,0.379999995,3,119.9700012,95.98000336,35.99000168,South America,Pichincha,CANCELED,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/28/2015 21:51,Standard Class
CASH,6,4,51.93000031,110.4899979,Late delivery,1,18,Men's Footwear,Laredo,EE. UU.,3631,Corporate,TX,4,Apparel,27.50863648,-99.50951386,USCA,Rockville,Estados Unidos,3631,7/30/2016 9:00,39485,403,19.5,0.150000006,98565,129.9900055,0.469999999,1,129.9900055,110.4899979,51.93000031,East of USA,Maryland,CLOSED,20852.0,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,8/5/2016 9:00,Standard Class
DEBIT,6,4,61.20000076,169.9900055,Late delivery,1,48,Water Sports,Westerville,EE. UU.,3708,Consumer,OH,7,Fan Shop,40.11835098,-82.92810822,LATAM,Panama City,Panamá,3708,4/4/2015 1:05,6375,1073,30.0,0.150000006,15968,199.9900055,0.360000014,1,199.9900055,169.9900055,61.20000076,Central America,Panamá,COMPLETE,,1073,48,,Pelican Sunstream 100 Kayak,199.9900055,0,4/10/2015 1:05,Standard Class
DEBIT,5,2,20.04000092,106.5899963,Late delivery,1,18,Men's Footwear,Austin,EE. UU.,4054,Home Office,TX,4,Apparel,30.35012245,-97.69873047,Pacific Asia,Valenzuela,Filipinas,4054,10/31/2015 7:27,20779,403,23.39999962,0.180000007,51922,129.9900055,0.189999998,1,129.9900055,106.5899963,20.04000092,Southeast Asia,Capital Nacional,COMPLETE,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,11/5/2015 7:27,Second Class
PAYMENT,1,0,65.97000122,199.9199982,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,9760,Consumer,PR,7,Fan Shop,18.21571159,-66.37055969,Pacific Asia,Depok,Indonesia,9760,12/13/2015 23:41,23771,1014,49.97999954,0.200000003,59481,49.97999954,0.330000013,5,249.8999939,199.9199982,65.97000122,Southeast Asia,Java Occidental,PENDING_PAYMENT,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,12/14/2015 11:41,Same Day
TRANSFER,3,4,25.21999931,126.0899963,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,8370,Corporate,PR,4,Apparel,18.21668243,-66.37058258,LATAM,Apodaca,México,8370,4/19/2017 2:09,57482,403,3.900000095,0.029999999,143800,129.9900055,0.200000003,1,129.9900055,126.0899963,25.21999931,Central America,Nuevo León,PENDING,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/22/2017 2:09,Standard Class
DEBIT,2,2,7.050000191,235.1600037,Shipping on time,0,17,Cleats,Paramount,EE. UU.,4446,Corporate,CA,4,Apparel,33.89869309,-118.1745605,Europe,Le Chesnay,Francia,4446,9/26/2015 10:50,18391,365,4.800000191,0.02,45969,59.99000168,0.029999999,4,239.9600067,235.1600037,7.050000191,Western Europe,Isla de Francia,COMPLETE,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/28/2015 10:50,Second Class
TRANSFER,6,2,67.19000244,239.9600067,Shipping canceled,0,17,Cleats,Caguas,Puerto Rico,732,Home Office,PR,4,Apparel,18.22368431,-66.04929352,Europe,Liverpool,Reino Unido,732,9/15/2017 19:59,67740,365,0.0,0.0,169358,59.99000168,0.280000001,4,239.9600067,239.9600067,67.19000244,Northern Europe,Inglaterra,CANCELED,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/21/2017 19:59,Second Class
TRANSFER,4,2,4.420000076,116.3799973,Late delivery,1,17,Cleats,Los Angeles,EE. UU.,4225,Corporate,CA,4,Apparel,34.02246857,-118.1672974,Europe,Augsburg,Alemania,4225,7/20/2017 17:26,63828,365,3.599999905,0.029999999,159553,59.99000168,0.039999999,2,119.9800034,116.3799973,4.420000076,Western Europe,Bavaria,PROCESSING,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/24/2017 17:26,Second Class
DEBIT,5,4,26.59000015,75.98000336,Late delivery,1,29,Shop By Sport,Algonquin,EE. UU.,7150,Consumer,IL,5,Golf,42.17570114,-88.3695755,LATAM,Sumaré,Brasil,7150,3/14/2015 5:30,4949,627,4.0,0.050000001,12381,39.99000168,0.349999994,2,79.98000336,75.98000336,26.59000015,South America,São Paulo,COMPLETE,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/19/2015 5:30,Standard Class
DEBIT,4,4,75.16000366,156.5700073,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,10294,Consumer,PR,4,Apparel,18.23896599,-66.37062073,USCA,Chicago,Estados Unidos,10294,6/15/2016 5:44,36393,365,23.39999962,0.129999995,90859,59.99000168,0.479999989,3,179.9700012,156.5700073,75.16000366,US Center ,Illinois,ON_HOLD,60610.0,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/19/2016 5:44,Standard Class
DEBIT,3,4,58.0699997,159.9600067,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,1571,Consumer,PR,5,Golf,18.2315464,-66.37062073,LATAM,Santo Domingo,República Dominicana,1571,3/18/2015 1:38,5212,627,39.99000168,0.200000003,13014,39.99000168,0.360000014,5,199.9499969,159.9600067,58.0699997,Caribbean,Santo Domingo,ON_HOLD,,627,29,,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/21/2015 1:38,Standard Class
CASH,4,4,-487.0799866,314.25,Shipping on time,0,63,Children's Clothing,Fairfield,EE. UU.,13671,Home Office,CA,4,Apparel,38.25131607,-122.0456543,Europe,Vichy,Francia,13671,10/20/2017 13:06,70118,1350,42.84999847,0.119999997,173433,357.1000061,-1.549999952,1,357.1000061,314.25,-487.0799866,Western Europe,Auvernia,CLOSED,,1350,63,,Children's heaters,357.1000061,0,10/24/2017 13:06,Standard Class
TRANSFER,2,1,-33.75,135.0,Late delivery,1,24,Women's Apparel,Cypress,EE. UU.,1031,Corporate,CA,5,Golf,33.83778,-118.0332108,Pacific Asia,Tiflis,Georgia,1031,9/4/2016 3:41,41936,502,15.0,0.100000001,104686,50.0,-0.25,3,150.0,135.0,-33.75,West Asia,Tiflis,PROCESSING,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/6/2016 3:41,First Class
DEBIT,2,2,15.60000038,97.48999786,Shipping on time,0,18,Men's Footwear,Corona,EE. UU.,1546,Consumer,CA,4,Apparel,33.8950882,-117.5264206,Europe,Montfermeil,Francia,1546,6/23/2017 21:51,61991,403,32.5,0.25,154993,129.9900055,0.159999996,1,129.9900055,97.48999786,15.60000038,Western Europe,Isla de Francia,COMPLETE,,403,18,,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/25/2017 21:51,Second Class
TRANSFER,5,4,193.9900055,387.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,6035,Consumer,PR,7,Fan Shop,18.20520783,-66.37054443,LATAM,Chinandega,Nicaragua,6035,1/6/2015 7:10,364,1004,12.0,0.029999999,912,399.980011,0.5,1,399.980011,387.980011,193.9900055,Central America,Chinandega,PROCESSING,,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1/11/2015 7:10,Standard Class
PAYMENT,6,4,35.5699997,98.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,3412,Home Office,PR,5,Golf,18.20381737,-66.3705368,LATAM,Mixco,Guatemala,3412,5/2/2015 19:16,8345,502,2.0,0.02,20852,50.0,0.360000014,2,100.0,98.0,35.5699997,Central America,Guatemala,PENDING_PAYMENT,,502,24,,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,5/8/2015 19:16,Standard Class
CASH,2,1,63.84000015,203.9700012,Late delivery,1,17,Cleats,El Paso,EE. UU.,4810,Corporate,TX,4,Apparel,31.89463425,-106.4120712,Europe,Birmingham,Reino Unido,4810,8/12/2015 20:11,15335,365,35.99000168,0.150000006,38349,59.99000168,0.310000002,4,239.9600067,203.9700012,63.84000015,Northern Europe,Inglaterra,CLOSED,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/14/2015 20:11,First Class
TRANSFER,6,4,-435.1499939,255.9700012,Shipping canceled,0,31,Women's Golf Clubs,Chicago,EE. UU.,6081,Corporate,IL,6,Outdoors,41.85883331,-87.71582031,Europe,Flensburg,Alemania,6081,7/29/2017 15:51,64440,691,63.99000168,0.200000003,161080,79.98999786,-1.700000048,4,319.9599915,255.9700012,-435.1499939,Western Europe,Schleswig-Holstein,SUSPECTED_FRAUD,,691,31,,MDGolf Pittsburgh Penguins Putter,79.98999786,0,8/4/2017 15:51,Standard Class
TRANSFER,4,2,128.3000031,272.980011,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,3627,Corporate,PR,7,Fan Shop,18.26387596,-66.3706131,LATAM,Balneário Camboriú,Brasil,3627,4/6/2015 10:12,6538,957,27.0,0.090000004,16349,299.980011,0.469999999,1,299.980011,272.980011,128.3000031,South America,Santa Catarina,PENDING,,957,43,,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,4/10/2015 10:12,Second Class
DEBIT,3,4,-75.59999847,377.980011,Advance shipping,0,45,Fishing,Ventura,EE. UU.,1721,Corporate,CA,7,Fan Shop,34.26494217,-119.218605,USCA,Midland,Estados Unidos,1721,5/5/2016 10:10,33597,1004,22.0,0.059999999,83867,399.980011,-0.200000003,1,399.980011,377.980011,-75.59999847,US Center ,Michigan,COMPLETE,48640.0,1004,45,,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,5/8/2016 10:10,Standard Class
PAYMENT,3,4,-81.98999786,327.9700012,Advance shipping,0,9,Cardio Equipment,Caguas,Puerto Rico,7097,Consumer,PR,3,Footwear,18.25281715,-66.37057495,USCA,Los Angeles,Estados Unidos,7097,7/11/2016 1:29,38162,191,71.98999786,0.180000007,95266,99.98999786,-0.25,4,399.9599915,327.9700012,-81.98999786,West of USA ,California,PAYMENT_REVIEW,90004.0,191,9,,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,7/14/2016 1:29,Standard Class
PAYMENT,2,4,65.98999786,239.9600067,Advance shipping,0,17,Cleats,Brooklyn,EE. UU.,6506,Consumer,NY,4,Apparel,40.60237885,-73.95497131,Pacific Asia,Bekasi,Indonesia,6506,1/14/2016 5:25,25911,365,0.0,0.0,64861,59.99000168,0.280000001,4,239.9600067,239.9600067,65.98999786,Southeast Asia,Java Occidental,PAYMENT_REVIEW,,365,17,,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/16/2016 5:25,Standard Class
DEBIT,2,1,46.11999893,136.4499969,Late delivery,1,46,Indoor/Outdoor Games,Chicago,EE. UU.,5413,Home Office,IL,7,Fan Shop,41.6971283,-87.67146301,LATAM,Tegucigalpa,Honduras,5413,3/24/2017 7:47,55717,1014,13.48999977,0.090000004,139346,49.97999954,0.340000004,3,149.9400024,136.4499969,46.11999893,Central America,Francisco Morazán,COMPLETE,,1014,46,,O'Brien Men's Neoprene Life Vest,49.97999954,0,3/26/2017 7:47,First Class
